Time, Altitude - m, Altitude - ft, SpeedofSound - ft/sec, AirDensity - slug/ft3,TransVel - ft/sec,Mach, AoA - rad, AoA - deg, AoS - rad, AoS - deg, u_NED, v_NED, w_NED, u_NED - ft/sec, v_NED - ft/sec, w_NED - ft/sec, phi_rad, theta_rad, psi_rad, phi_deg, theta_deg, psi_deg, roll_rate, pitch_rate, yaw_rate, roll_rate - deg, pitch_rate - deg, yaw_rate - deg 
25.2800000000,6021.2190330978,19749.5984285608,1037.6747508836,0.0012788041,480.6750344700,0.7816343660,0.8931956114,51.2022961940,-0.0670201021,-3.8419166806,0.0000000004,0.0000000009,247.2811725605,0.0000000013,0.0000000031,811.0822459984,-0.0859415855,-0.6757954671,-1.9503996677,-4.9265877031,-38.7398675420,-111.8063503778,-0.0000000000,-0.0000000000,0.0000404177,-0.0000000000,-0.0000000000,0.0023169358
25.2900000000,6018.7457319672,19741.4860008523,1037.7081807910,0.0012791547,480.8652995152,0.7819185690,0.8931956324,51.2022974002,-0.0670203544,-3.8419311416,0.0000000004,0.0000000009,247.3790535822,0.0000000013,0.0000000031,811.4032957496,-0.0859419069,-0.6757954326,-1.9503991539,-4.9266061281,-38.7398655621,-111.8063209223,-0.0000000000,-0.0000000000,0.0000400596,-0.0000000000,-0.0000000000,0.0022964128
25.3000000000,6016.2714520259,19733.3703626450,1037.7416239283,0.0012795053,481.0555647084,0.7822027440,0.8931956533,51.2022985957,-0.0670206044,-3.8419454745,0.0000000004,0.0000000009,247.4769346800,0.0000000013,0.0000000031,811.7243457505,-0.0859422255,-0.6757953983,-1.9503986446,-4.9266243898,-38.7398635996,-111.8062917278,-0.0000000000,-0.0000000000,0.0000397046,-0.0000000000,-0.0000000000,0.0022760581
25.3100000000,6013.7961932733,19725.2515139365,1037.7750802955,0.0012798562,481.2458300496,0.7824868909,0.8931956740,51.2022997807,-0.0670208522,-3.8419596803,0.0000000004,0.0000000009,247.5748158540,0.0000000013,0.0000000031,812.0453960011,-0.0859425412,-0.6757953644,-1.9503981398,-4.9266424896,-38.7398616546,-111.8062627921,-0.0000000000,-0.0000000000,0.0000393524,-0.0000000000,-0.0000000000,0.0022558702
25.3200000000,6011.3199557086,19717.1294547242,1037.8085498926,0.0012802071,481.4360955389,0.7827710097,0.8931956944,51.2023009551,-0.0670210978,-3.8419737601,0.0000000004,0.0000000009,247.6726971041,0.0000000013,0.0000000031,812.3664465015,-0.0859428541,-0.6757953308,-1.9503976395,-4.9266604287,-38.7398597269,-111.8062341132,-0.0000000000,-0.0000000000,0.0000390031,-0.0000000000,-0.0000000000,0.0022358481
25.3300000000,6008.8427393310,19709.0041850056,1037.8420327197,0.0012805582,481.6263611763,0.7830551005,0.8931957147,51.2023021191,-0.0670213412,-3.8419877149,0.0000000004,0.0000000009,247.7705784305,0.0000000013,0.0000000031,812.6874972519,-0.0859431643,-0.6757952975,-1.9503971437,-4.9266782086,-38.7398578162,-111.8062056889,-0.0000000000,-0.0000000000,0.0000386567,-0.0000000000,-0.0000000000,0.0022159905
25.3400000000,6006.3645441397,19700.8757047783,1037.8755287768,0.0012809094,481.8166269618,0.7833391632,0.8931957349,51.2023032727,-0.0670215825,-3.8420015457,0.0000000004,0.0000000009,247.8684598330,0.0000000013,0.0000000031,813.0085482523,-0.0859434717,-0.6757952644,-1.9503966522,-4.9266958306,-38.7398559225,-111.8061775172,-0.0000000000,-0.0000000000,0.0000383132,-0.0000000000,-0.0000000000,0.0021962961
25.3500000000,6003.8853701341,19692.7440140397,1037.9090380637,0.0012812608,482.0068928956,0.7836231979,0.8931957548,51.2023044162,-0.0670218216,-3.8420152535,0.0000000004,0.0000000009,247.9663413119,0.0000000013,0.0000000031,813.3295995029,-0.0859437764,-0.6757952317,-1.9503961652,-4.9267132958,-38.7398540457,-111.8061495959,-0.0000000000,-0.0000000000,0.0000379724,-0.0000000000,-0.0000000000,0.0021767638
25.3600000000,6001.4052173132,19684.6091127874,1037.9425605807,0.0012816123,482.1971589777,0.7839072044,0.8931957746,51.2023055494,-0.0670220586,-3.8420288394,0.0000000004,0.0000000009,248.0642228670,0.0000000013,0.0000000031,813.6506510037,-0.0859440783,-0.6757951992,-1.9503956824,-4.9267306057,-38.7398521855,-111.8061219230,-0.0000000000,-0.0000000000,0.0000376345,-0.0000000000,-0.0000000000,0.0021573922
25.3700000000,5998.9240856765,19676.4710010188,1037.9760870936,0.0012819646,482.3874252082,0.7841911898,0.8931957942,51.2023066725,-0.0670222935,-3.8420423043,0.0000000004,0.0000000009,248.1621044984,0.0000000013,0.0000000031,813.9717027548,-0.0859443776,-0.6757951671,-1.9503952040,-4.9267477615,-38.7398503419,-111.8060944964,-0.0000000000,-0.0000000000,0.0000372994,-0.0000000000,-0.0000000000,0.0021381803
25.3800000000,5996.4419752230,19668.3296787315,1038.0096147678,0.0012823179,482.5776915871,0.7844751563,0.8931958136,51.2023077857,-0.0670225263,-3.8420556493,0.0000000004,0.0000000009,248.2599862062,0.0000000013,0.0000000031,814.2927547563,-0.0859446742,-0.6757951352,-1.9503947298,-4.9267647645,-38.7398485147,-111.8060673142,-0.0000000000,-0.0000000000,0.0000369670,-0.0000000000,-0.0000000000,0.0021191267
25.3900000000,5993.9588859521,19660.1851459228,1038.0431556636,0.0012826713,482.7679581144,0.7847590946,0.8931958328,51.2023088889,-0.0670227570,-3.8420688754,0.0000000004,0.0000000009,248.3578679904,0.0000000013,0.0000000031,814.6138070084,-0.0859449682,-0.6757951036,-1.9503942599,-4.9267816159,-38.7398467038,-111.8060403743,-0.0000000000,-0.0000000000,0.0000366374,-0.0000000000,-0.0000000000,0.0021002304
25.4000000000,5991.4748178629,19652.0374025905,1038.0767097810,0.0012830249,482.9582247903,0.7850430048,0.8931958519,51.2023099823,-0.0670229857,-3.8420819834,0.0000000004,0.0000000009,248.4557498510,0.0000000013,0.0000000031,814.9348595112,-0.0859452595,-0.6757950723,-1.9503937941,-4.9267983170,-38.7398449090,-111.8060136747,-0.0000000000,-0.0000000000,0.0000363104,-0.0000000000,-0.0000000000,0.0020814900
25.4100000000,5988.9897709548,19643.8864487318,1038.1102771200,0.0012833786,483.1484916148,0.7853268870,0.8931958708,51.2023110660,-0.0670232123,-3.8420949745,0.0000000004,0.0000000009,248.5536317880,0.0000000013,0.0000000031,815.2559122646,-0.0859455483,-0.6757950413,-1.9503933325,-4.9268148690,-38.7398431302,-111.8059872134,-0.0000000000,-0.0000000000,0.0000359862,-0.0000000000,-0.0000000000,0.0020629045
25.4200000000,5986.5037452269,19635.7322843443,1038.1438576807,0.0012837324,483.3387585879,0.7856107410,0.8931958896,51.2023121399,-0.0670234369,-3.8421078495,0.0000000004,0.0000000009,248.6515138015,0.0000000013,0.0000000031,815.5769652689,-0.0859458344,-0.6757950105,-1.9503928750,-4.9268312732,-38.7398413674,-111.8059609885,-0.0000000000,-0.0000000000,0.0000356647,-0.0000000000,-0.0000000000,0.0020444726
25.4300000000,5984.0167406785,19627.5749094256,1038.1774514630,0.0012840864,483.5290257098,0.7858945668,0.8931959081,51.2023132043,-0.0670236595,-3.8421206094,0.0000000004,0.0000000009,248.7493958915,0.0000000013,0.0000000031,815.8980185242,-0.0859461180,-0.6757949800,-1.9503924216,-4.9268475307,-38.7398396202,-111.8059349979,-0.0000000000,-0.0000000000,0.0000353458,-0.0000000000,-0.0000000000,0.0020261933
25.4400000000,5981.5287573088,19619.4143239730,1038.2110584670,0.0012844405,483.7192929804,0.7861783646,0.8931959265,51.2023142592,-0.0670238801,-3.8421332552,0.0000000004,0.0000000009,248.8472780581,0.0000000013,0.0000000031,816.2190720304,-0.0859463991,-0.6757949498,-1.9503919723,-4.9268636428,-38.7398378887,-111.8059092398,-0.0000000000,-0.0000000000,0.0000350296,-0.0000000000,-0.0000000000,0.0020080653
25.4500000000,5979.0397951171,19611.2505279841,1038.2446786926,0.0012847948,483.9095603998,0.7864621342,0.8931959448,51.2023153046,-0.0670240987,-3.8421457879,0.0000000004,0.0000000009,248.9451603012,0.0000000013,0.0000000031,816.5401257878,-0.0859466777,-0.6757949199,-1.9503915270,-4.9268796108,-38.7398361727,-111.8058837123,-0.0000000000,-0.0000000000,0.0000347160,-0.0000000000,-0.0000000000,0.0019900875
25.4600000000,5976.5498541026,19603.0835214564,1038.2783121399,0.0012851492,484.0998279681,0.7867458756,0.8931959628,51.2023163406,-0.0670243154,-3.8421582083,0.0000000004,0.0000000009,249.0430426209,0.0000000013,0.0000000031,816.8611797964,-0.0859469537,-0.6757948902,-1.9503910857,-4.9268954357,-38.7398344721,-111.8058584134,-0.0000000000,-0.0000000000,0.0000344050,-0.0000000000,-0.0000000000,0.0019722589
25.4700000000,5974.0589342644,19594.9133043874,1038.3119588088,0.0012855037,484.2900956854,0.7870295889,0.8931959807,51.2023173674,-0.0670245301,-3.8421705174,0.0000000004,0.0000000009,249.1409250172,0.0000000013,0.0000000031,817.1822340563,-0.0859472273,-0.6757948608,-1.9503906483,-4.9269111188,-38.7398327867,-111.8058333411,-0.0000000000,-0.0000000000,0.0000340965,-0.0000000000,-0.0000000000,0.0019545781
25.4800000000,5971.5670356020,19586.7398767745,1038.3456186995,0.0012858584,484.4803635517,0.7873132740,0.8931959985,51.2023183850,-0.0670247429,-3.8421827161,0.0000000004,0.0000000009,249.2388074902,0.0000000013,0.0000000031,817.5032885677,-0.0859474984,-0.6757948317,-1.9503902148,-4.9269266613,-38.7398311164,-111.8058084938,-0.0000000000,-0.0000000000,0.0000337907,-0.0000000000,-0.0000000000,0.0019370442
25.4900000000,5969.0741581144,19578.5632386152,1038.3792918119,0.0012862132,484.6706315670,0.7875969309,0.8931960161,51.2023193934,-0.0670249538,-3.8421948053,0.0000000004,0.0000000009,249.3366900398,0.0000000013,0.0000000031,817.8243433306,-0.0859477671,-0.6757948028,-1.9503897853,-4.9269420643,-38.7398294610,-111.8057838694,-0.0000000000,-0.0000000000,0.0000334873,-0.0000000000,-0.0000000000,0.0019196561
25.5000000000,5966.5803018009,19570.3833899070,1038.4129781460,0.0012865682,484.8608997315,0.7878805596,0.8931960335,51.2023203928,-0.0670251628,-3.8422067860,0.0000000004,0.0000000009,249.4345726662,0.0000000013,0.0000000031,818.1453983451,-0.0859480334,-0.6757947742,-1.9503893596,-4.9269573290,-38.7398278206,-111.8057594661,-0.0000000000,-0.0000000000,0.0000331865,-0.0000000000,-0.0000000000,0.0019024125
25.5100000000,5964.0854666608,19562.2003306474,1038.4466777018,0.0012869233,485.0511680451,0.7881641602,0.8931960508,51.2023213832,-0.0670253699,-3.8422186590,0.0000000004,0.0000000009,249.5324553693,0.0000000013,0.0000000031,818.4664536114,-0.0859482973,-0.6757947458,-1.9503889377,-4.9269724565,-38.7398261949,-111.8057352821,-0.0000000000,-0.0000000000,0.0000328882,-0.0000000000,-0.0000000000,0.0018853125
25.5200000000,5961.5896526933,19554.0140608339,1038.4803904793,0.0012872785,485.2414365080,0.7884477325,0.8931960679,51.2023223647,-0.0670255752,-3.8422304253,0.0000000004,0.0000000009,249.6303381492,0.0000000013,0.0000000031,818.7875091294,-0.0859485588,-0.6757947177,-1.9503885196,-4.9269874480,-38.7398245837,-111.8057113156,-0.0000000000,-0.0000000000,0.0000325924,-0.0000000000,-0.0000000000,0.0018683549
25.5300000000,5959.0928598976,19545.8245804640,1038.5141164786,0.0012876339,485.4317051201,0.7887312766,0.8931960849,51.2023233374,-0.0670257786,-3.8422420857,0.0000000004,0.0000000009,249.7282210059,0.0000000013,0.0000000031,819.1085648994,-0.0859488180,-0.6757946899,-1.9503881053,-4.9270023046,-38.7398229871,-111.8056875647,-0.0000000000,-0.0000000000,0.0000322991,-0.0000000000,-0.0000000000,0.0018515386
25.5400000000,5956.5950882729,19537.6318895351,1038.5478556997,0.0012879894,485.6219738816,0.7890147926,0.8931961017,51.2023243014,-0.0670259802,-3.8422536411,0.0000000004,0.0000000009,249.8261039394,0.0000000013,0.0000000031,819.4296209214,-0.0859490748,-0.6757946623,-1.9503876947,-4.9270170274,-38.7398214049,-111.8056640276,-0.0000000000,-0.0000000000,0.0000320082,-0.0000000000,-0.0000000000,0.0018348626
25.5500000000,5954.0963378185,19529.4359880447,1038.5816081425,0.0012883451,485.8122427926,0.7892982802,0.8931961184,51.2023252566,-0.0670261799,-3.8422650924,0.0000000004,0.0000000009,249.9239869498,0.0000000013,0.0000000031,819.7506771955,-0.0859493293,-0.6757946349,-1.9503872878,-4.9270316176,-38.7398198369,-111.8056407026,-0.0000000000,-0.0000000000,0.0000317197,-0.0000000000,-0.0000000000,0.0018183258
25.5600000000,5951.5966085336,19521.2368759904,1038.6153738071,0.0012887009,486.0025118530,0.7895817397,0.8931961349,51.2023262032,-0.0670263779,-3.8422764405,0.0000000004,0.0000000009,250.0218700371,0.0000000013,0.0000000031,820.0717337218,-0.0859495816,-0.6757946078,-1.9503868846,-4.9270460763,-38.7398182830,-111.8056175879,-0.0000000000,-0.0000000000,0.0000314336,-0.0000000000,-0.0000000000,0.0018019272
25.5700000000,5949.0959004175,19513.0345533695,1038.6491449491,0.0012890574,486.1927810629,0.7898651768,0.8931961512,51.2023271413,-0.0670265741,-3.8422876862,0.0000000004,0.0000000009,250.1197532014,0.0000000013,0.0000000031,820.3927905005,-0.0859498315,-0.6757945810,-1.9503864850,-4.9270604045,-38.7398167431,-111.8055946817,-0.0000000000,-0.0000000000,0.0000311499,-0.0000000000,-0.0000000000,0.0017856656
25.5800000000,5946.5942134694,19504.8290201795,1038.6829156284,0.0012894150,486.3830504225,0.7901485961,0.8931961675,51.2023280710,-0.0670267685,-3.8422988303,0.0000000004,0.0000000009,250.2176364425,0.0000000013,0.0000000031,820.7138475315,-0.0859500792,-0.6757945543,-1.9503860890,-4.9270746034,-38.7398152172,-111.8055719823,-0.0000000000,-0.0000000000,0.0000308686,-0.0000000000,-0.0000000000,0.0017695401
25.5900000000,5944.0915476884,19496.6202764180,1038.7166995212,0.0012897727,486.5733199316,0.7904319871,0.8931961835,51.2023289922,-0.0670269611,-3.8423098738,0.0000000004,0.0000000009,250.3155197607,0.0000000013,0.0000000031,821.0349048151,-0.0859503246,-0.6757945280,-1.9503856966,-4.9270886740,-38.7398137050,-111.8055494880,-0.0000000000,-0.0000000000,0.0000305897,-0.0000000000,-0.0000000000,0.0017535495
25.6000000000,5941.5879030739,19488.4083220824,1038.7504966273,0.0012901306,486.7635895905,0.7907153499,0.8931961995,51.2023299051,-0.0670271520,-3.8423208175,0.0000000004,0.0000000009,250.4134031559,0.0000000013,0.0000000031,821.3559623513,-0.0859505679,-0.6757945018,-1.9503853078,-4.9271026174,-38.7398122065,-111.8055271970,-0.0000000000,-0.0000000000,0.0000303131,-0.0000000000,-0.0000000000,0.0017376929
25.6100000000,5939.0832796250,19480.1931571701,1038.7843069469,0.0012904886,486.9538593992,0.7909986844,0.8931962152,51.2023308098,-0.0670273412,-3.8423316622,0.0000000004,0.0000000009,250.5112866281,0.0000000013,0.0000000031,821.6770201402,-0.0859508089,-0.6757944759,-1.9503849224,-4.9271164346,-38.7398107215,-111.8055051076,-0.0000000000,-0.0000000000,0.0000300388,-0.0000000000,-0.0000000000,0.0017219692
